数据生成时间：2019-09-04 16:37
数据生成条件：
1. 时间范围：20190901至20190903
2. 时间单位：分日
3. 推广设备：移动设备，计算机
4. 投放网络：全部

账户,日期,推广计划,推广单元,关键词,搜索词,账户添加状态,展现,点击,消费,平均点击价格,网页转化,商桥转化
"远大肛肠医院03","2019-09-03","WAP[肛门](肛门口)症状[665]","肛门坠胀","肛门坠胀是什么病","肛门坠胀是什么原因","已添加",1,1,0.88,0.88,0,0
"远大肛肠医院03","2019-09-03","WAP[肛门]计划高[665]","肛门周围(长疙瘩)","肛周围脓肿","屁股脓肿什么原因","未添加",1,1,0.91,0.91,0,0
"远大肛肠医院03","2019-09-03","WAP[肛门]肛门疼痛[665]","42大便(时)肛门痛","大便的时候肛门很痛","大便时肛门疼","已添加",2,1,0.66,0.66,0,0
"远大肛肠医院03","2019-09-03","WAP[肛门]出血杂[665]","屁眼出血(怎么办)","屁眼出血怎么办","上厕所屁股擦出血是怎么了","未添加",1,1,0.99,0.99,0,0
"远大肛肠医院03","2019-09-03","WAP[肛门]出血杂[665]","屁眼出血(怎么回事)","屁眼出血是怎么回事","屁眼为什么会流血","未添加",1,1,0.93,0.93,0,0
"远大肛肠医院03","2019-09-03","WAP[肛门](症状)[665]","长包(肛门)症状","肛门 长包","屁股肛门长了个包是什么原因","未添加",1,1,1.03,1.03,0,0
"远大肛肠医院03","2019-09-03","WAP[肛门](治疗)[665]","肛门长肉9字","肛门口长了个肉怎么办","肛门口长了个小肉怎么办","未添加",1,1,0.81,0.81,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮原因","2痔疮原因","痔疮的产生原因","痔疮形成的病因有哪些","未添加",1,1,1.47,1.47,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","1痔疮最佳的治疗方法","治疗痔疮的最佳方法","痔疮的最佳治疗方法","已添加",98,22,16.73,0.76,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","B痔疮必须治疗吗","外痔难治吗","外痔肉球会长一辈子吗","未添加",1,1,1.81,1.81,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","N内痔的(最佳)治疗","内痔最好的治疗方法","痔疮最好的治疗方法","已添加",5,1,1.19,1.19,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","N内痔的(最佳)治疗","内痔最好的治疗方法","内痔怎么治疗","已添加",4,1,1.12,1.12,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","痔疮最佳的治疗方法","痔疮治疗的最佳方法","气虚型静脉曲张类痔疮","未添加",2,1,2.02,2.02,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","2其他痔疮治疗","痔仓的治疗","痣苍如何治疗","未添加",1,1,1.44,1.44,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","H痔疮最好的治疗方法(优化)","痔疮的最好治疗方法","痔疮的最佳治疗方法","已添加",16,3,2.21,0.74,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","H痔疮最好的治疗方法(优化)","痔疮的最好治疗方法","外痔疮的最佳治疗方法","已添加",3,1,0.86,0.86,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","H痔疮最好的治疗方法(优化)","痔疮治疗最好方法","有点内痔疮怎么治疗","未添加",1,1,1.26,1.26,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","H痔疮最好的治疗方法(优化)","痔疮最好的治疗方法","痔疮最好的治疗方法","已添加",31,2,1.30,0.65,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","H痔疮最好的治疗方法(优化)","痔疮最好的治疗方法","痔疮的最佳治疗方法","已添加",34,10,7.49,0.75,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","H痔疮最好的治疗方法(优化)","痔疮最好治疗方法","痔疮的最佳治疗方法","已添加",5,1,1.42,1.42,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","痔疮的(症状和治疗)-5","痔疮的症状和治疗方法","痔疮的最佳治疗方法","已添加",15,2,2.92,1.46,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","B痔疮(不治)可以吗","痔疮不治会自己好吗","屁股长痔疮会自然好吗?","未添加",2,1,1.22,1.22,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","B痔疮(不治)可以吗","痔疮不治","痔疮怎么治","已添加",5,1,0.88,0.88,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","B痔疮(不治)可以吗","痔疮不治","痔疮怎么治疗能除根","未添加",2,1,1.34,1.34,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","B痔疮(不治)可以吗","痔疮不治","痔疮能自愈吗","已添加",13,4,6.64,1.66,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","B痔疮(不治)可以吗","痔疮不治","芝爽芳治痔疮吗","未添加",2,1,1.65,1.65,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","B痔疮(不治)可以吗","痔疮不治","痔疮会自己好吗","已添加",2,1,0.90,0.90,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮治疗","B痔疮(不治)可以吗","痔疮不治","怎么治痔疮最快有简单","未添加",1,1,1.60,1.60,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术","痔疮手术怎么治疗","痔疮手术怎么治疗的","痔疮怎么治疗才最好","已添加",1,1,1.53,1.53,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术","痔疮手术痛吗2","痔疮手术痛","痔疮手术7到10天最痛","未添加",1,1,1.00,1.00,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术","Z混合痔手术3","混合痔手术","做完pph混合痔手术后已有十五天了,但","未添加",3,1,1.27,1.27,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术","痔疮手术时间","痔疮手术 时间","痔疮麻醉几小时","未添加",2,2,2.20,1.10,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术","痔疮手术时间","痔疮手术 时间","割痔疮多少天恢复","未添加",2,1,1.32,1.32,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术","痔疮手术时间","痔疮手术要几天","痔疮手术要几天恢复","已添加",11,3,5.17,1.72,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮怎么办","G(肛门)长痔疮","在肛门长了个疮怎么办","坐久了屁鼓会长疮怎么办","未添加",1,1,1.08,1.08,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮多少钱","治痔疮费用","治疗痔疮费用","痔疮的费用","已添加",2,1,1.18,1.18,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术价格类","3痔疮手术(多少钱)","痔疮的手术多少钱","痔疮手术多少钱左右","已添加",3,2,3.66,1.83,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术价格类","(做)个痔疮手术多少钱","做一个痔疮手术多少钱","痔疮手术大概多少钱","已添加",1,1,1.32,1.32,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术价格类","(做)个痔疮手术多少钱","做个痔疮手术需要多少钱","痔疮手术多少钱左右","已添加",1,1,1.25,1.25,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术价格类","(做)个痔疮手术多少钱","做个痔疮手术需要多少钱","痔疮手术要多少钱大概","未添加",1,1,1.50,1.50,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮手术价格类","(做)个痔疮手术多少钱","做痔疮手术的价格","做痔疮手术多少钱","已添加",6,1,1.88,1.88,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","19痔疮便血(区别)","痔疮和便血的区别","得了痔疮便血怎么办","已添加",1,1,1.98,1.98,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","19痔疮便血(区别)","痔疮和便血的区别","得了痔疮为什么会便血","未添加",3,1,0.91,0.91,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","19痔疮便血(区别)","痔疮和便血的区别","内痔和外痔的区别","已添加",1,1,0.94,0.94,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","1痔疮出血","痔疮拉出血","大便拉出血","已添加",1,1,1.80,1.80,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","1痔疮出血","痔疮拉出血","拉大便出血是怎么回事","已添加",1,1,0.78,0.78,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","32痔疮出血(危害)","痔疮出血有什么危害","内痔","已添加",5,2,2.43,1.22,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","32痔疮出血(危害)","痔疮出血有什么危害","痔疮出血厉害怎么办","已添加",3,1,1.94,1.94,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","25痔疮便血怎么办","痔疮出血多怎么办","痔疮出血怎么治疗法","已添加",1,1,1.55,1.55,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","25痔疮便血怎么办","痔疮大便出血怎么办","痔疮拉屎出血","未添加",1,1,1.40,1.40,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","25痔疮便血怎么办","痔疮出血很多怎么办","痔疮流血","已添加",1,1,1.31,1.31,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","25痔疮便血怎么办","痔疮出血很多怎么办","痣疮老是出血怎么回事","未添加",1,1,1.12,1.12,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","25痔疮便血怎么办","痔疮总出血怎么办","痔疮出血了该怎么办","未添加",5,2,3.98,1.99,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","25痔疮便血怎么办","痔疮大便带血怎么办","痔疮大便流血怎么办","已添加",2,1,1.12,1.12,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮出血","26痔疮便血怎么回事","痔疮流血怎么回事","痔疮出血","已添加",3,1,1.54,1.54,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮基础词","新加痔疮词(黑马)","人为什么会得痔疮","痔疮","已添加",41,6,7.50,1.25,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮基础词","新加痔疮词(黑马)","人为什么会得痔疮","长了痔疮怎么办","已添加",1,1,1.78,1.78,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮基础词","新加痔疮词(黑马)","内痔疮用什么","痔疮怎么治","已添加",30,6,5.50,0.92,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮基础词","新加痔疮词(黑马)","痔疮反复发作怎么办","长痔疮了该怎么办","未添加",2,2,2.75,1.38,0,0
"远大肛肠医院03","2019-09-03","WAP[痔疮]痔疮基础词","痔疮(疼)-3","痔疮疼","痔疮红肿疼痛怎么缓解","未添加",1,1,1.52,1.52,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+术后恢复","做痔疮手术后多久恢复","痔疮手术要几天恢复","已添加",2,1,0.49,0.49,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+术后恢复","痔疮手术需要多久恢复","痔疮手术要几天恢复","已添加",9,2,2.64,1.32,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+术后恢复","痔疮手术需要多久恢复","痔疮手术后多久恢复","已添加",1,1,0.94,0.94,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+术+疑问","痔疮动手术几天能好","痔疮能自愈吗","已添加",2,1,0.47,0.47,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+术+疑问","痔疮动手术要多长时间","痔疮手术要多长时间","已添加",2,1,1.54,1.54,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+术+疑问","痔疮有必要手术吗","痔疮一定要手术治疗吗","已添加",6,1,1.53,1.53,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+症状","痔漏的症状","肛漏的症状是什么","未添加",3,1,1.18,1.18,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+症状","痔疮症状表现","痔疮的症状","已添加",9,2,1.77,0.89,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+症状","痔疮症状表现","痔疮出来怎样缓解","未添加",3,1,0.76,0.76,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+杂","顺产 痔疮","产后痔疮","未添加",2,1,2.02,2.02,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+杂","的痔疮","痔疮是医院的哪一科","未添加",1,1,0.87,0.87,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+杂","的痔疮","痔疮肉里面 硬的东西","未添加",1,1,0.56,0.56,0,0
"远大肛肠医院03","2019-09-03","痔疮(新增)","痔疮+杂","痔疮有什么后果","痔疮有什么严重后果","未添加",1,1,0.62,0.62,0,0
"远大肛肠医院03","2019-09-03","030<肛门>肛乳头、息肉","肛门息肉(什么样)","直肠息肉是什么","如何治疗降结肠息肉?","未添加",1,1,0.57,0.57,0,0
"远大肛肠医院03","2019-09-03","030<肛门>肛乳头、息肉","肛门息肉(怎么回事)","小肠息肉是什么回事","肠息肉是怎么引起的","未添加",6,2,1.02,0.51,0,0
"远大肛肠医院03","2019-09-03","030<肛门>肛乳头、息肉","肛门息肉(怎么回事)","小肠息肉是什么回事","肠息肉是什么原因引起","未添加",1,1,0.91,0.91,0,0
"远大肛肠医院03","2019-09-03","030<肛门>肛乳头、息肉","肛门息肉(短语1)","直肠息肉","十二指肠息肉严重吗","未添加",1,1,1.06,1.06,0,0
"远大肛肠医院03","2019-09-03","030<肛门>肛乳头、息肉","肛门息肉(短语1)","直肠息肉","肠息肉30年了","未添加",1,1,1.05,1.05,0,0
"远大肛肠医院03","2019-09-03","030<肛门>肛乳头、息肉","肛门息肉(短语1)","直肠息肉","乙状结肠息肉nice3型","未添加",1,1,1.21,1.21,0,0
"远大肛肠医院03","2019-09-03","030<肛门>肛乳头、息肉","肛门息肉(短语1)","直肠息肉","降结肠息肉0.5*0.6如何治疗","未添加",1,1,0.59,0.59,0,0
"远大肛肠医院03","2019-09-03","030<肛门>肛乳头、息肉","A长肛门息肉怎么办","肛门外息肉怎么办","肛门息肉","已添加",4,1,0.36,0.36,0,0
"远大肛肠医院03","2019-09-03","030<肛门>肛乳头、息肉","A肛门息肉","肛内息肉","肛门息肉","已添加",5,1,0.30,0.30,0,0
"远大肛肠医院03","2019-09-03","030<肛门>肛乳头、息肉","A肛门小息肉","肛门外息肉","屁股长息肉","未添加",1,1,0.85,0.85,0,0
"远大肛肠医院03","2019-09-03","018<肛门>(屁眼)","屁眼痛症状","屁眼痛症状","屁股里面很痛怎么办","未添加",1,1,0.51,0.51,0,0
"远大肛肠医院03","2019-09-03","018<肛门>(屁眼)","屁眼痛(怎么回事)","屁眼好痛是怎么回事啊","屁股好痛是怎么回事","未添加",1,1,0.39,0.39,0,0
"远大肛肠医院03","2019-09-03","018<肛门>(屁眼)","屁眼痛(怎么办)","屁眼好痛怎么办","屁股痛是什么原因","未添加",6,1,0.88,0.88,0,0
"远大肛肠医院03","2019-09-03","018<肛门>(屁眼)","屁股/眼 长肉","屁眼有个肉","屁股掉出来的肉是什么","未添加",1,1,1.09,1.09,0,0
"远大肛肠医院03","2019-09-03","018<肛门>(屁眼)","017长疙瘩(屁眼)","屁眼上长了个疙瘩","屁眼附近长了个疙瘩","未添加",1,1,1.08,1.08,0,0
"远大肛肠医院03","2019-09-03","018<肛门>(屁眼)","4屁眼长个疙瘩","屁眼上有个疙瘩","屁股上有个硬疙瘩","未添加",1,1,0.94,0.94,0,0
"远大肛肠医院03","2019-09-03","018<肛门>(屁眼)","4屁眼长个疙瘩","屁眼上长疙瘩","屁眼上长了肉疙瘩","未添加",2,1,1.07,1.07,0,0
"远大肛肠医院03","2019-09-03","018<肛门>(屁眼)","8屁眼长小包","屁眼上长一个包","屁股上长了个硬硬的包很疼有脓包","未添加",1,1,0.49,0.49,0,0
"远大肛肠医院03","2019-09-03","018<肛门>(屁眼)","23屁眼上长包包","屁眼长了个包包","屁股上长了很多小包包,不痛不痒","未添加",1,1,0.77,0.77,0,0
"远大肛肠医院03","2019-09-03","018<肛门>(屁眼)","23屁眼上长包包","屁眼旁边长个包包","屁股上长了个硬硬的包","未添加",4,1,0.76,0.76,0,0
"远大肛肠医院03","2019-09-03","019<肛门>(屁眼大便)疼痛","肛门痛(其他)","肛门里面刺痛","偶尔肛门里面一阵刺痛","未添加",1,1,0.89,0.89,0,0
"远大肛肠医院03","2019-09-03","019<肛门>(屁眼大便)疼痛","肛门胀痛(什么原因)","肛门坠痛是什么原因","肛门坠胀是什么原因","已添加",9,2,1.08,0.54,0,0
"远大肛肠医院03","2019-09-03","019<肛门>(屁眼大便)疼痛","肛门疼痛","肛门疼痛是什么","肛门疼痛是什么原因引起的","未添加",2,2,1.13,0.56,0,0
"远大肛肠医院03","2019-09-03","019<肛门>(屁眼大便)疼痛","肛门痛","肛门很痛","肛门局麻很痛吗","未添加",1,1,1.16,1.16,0,0
"远大肛肠医院03","2019-09-03","019<肛门>(屁眼大便)疼痛","肛门痛","肛门口痛","屁股疼痛","未添加",1,1,0.52,0.52,0,0
"远大肛肠医院03","2019-09-03","019<肛门>(屁眼大便)疼痛","肛门疼痛(什么原因)","肛门疼痛是什么原因","肛门疼痛是怎么回事","已添加",2,2,1.54,0.77,0,0
"远大肛肠医院03","2019-09-03","019<肛门>(屁眼大便)疼痛","肛门痛(怎么回事)","肛门痛是怎么回事","肛门疼痛是什么原因引起的","未添加",2,1,0.90,0.90,0,0
"远大肛肠医院03","2019-09-03","023<肛门>(原因类)","长疙瘩(肛门)病因","肛门处长疙瘩是怎么回事","肛门处长了一个肉疙瘩是怎么回事","未添加",20,4,2.97,0.74,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","2便血 鲜红 不痛","大便出血不疼鲜红","大便出血鲜红不痛","已添加",28,1,0.76,0.76,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","2便血 鲜红 不痛","大便后出血鲜红不疼","大便不硬出血鲜红不痛","未添加",1,1,1.05,1.05,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","2便血 鲜红 不痛","大便出血 不疼 鲜红","大便出血鲜红不痛","已添加",36,1,0.58,0.58,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","拉屎出血了","未添加",3,1,0.56,0.56,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","拉大便鲜血","已添加",1,1,0.70,0.70,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便出鲜血","已添加",7,3,3.35,1.12,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","拉屎拉出血","已添加",8,4,3.55,0.89,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便出血鲜红怎么办","未添加",2,1,0.77,0.77,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便经常出血严重吗","未添加",1,1,0.92,0.92,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便出血什么引起的","已添加",3,1,1.01,1.01,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便出血是什么原因","已添加",6,2,1.96,0.98,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便出血什么症状","已添加",2,2,2.26,1.13,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","便后出血什么原因","已添加",1,1,1.01,1.01,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","屎带血是什么原因","未添加",1,1,0.52,0.52,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","上厕所大便有血","已添加",9,3,2.29,0.76,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","拉血是怎么回事","已添加",8,3,2.64,0.88,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","便血的原因有哪些","已添加",6,1,0.70,0.70,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","便便有血怎么回事","已添加",1,1,1.20,1.20,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","拉血","已添加",2,1,0.52,0.52,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便出血的原因有哪些","已添加",1,1,0.79,0.79,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","拉屎有血","已添加",1,1,1.08,1.08,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","拉屎出血","已添加",1,1,1.19,1.19,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便出血严重是怎么回事","未添加",2,1,0.84,0.84,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便出血","已添加",17,3,2.76,0.92,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便老是出血什么原因","已添加",1,1,1.01,1.01,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","12大便出血是什么病","大便出血是什么病啊","大便出血会怎样","已添加",1,1,0.82,0.82,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","28为什么拉屎会出血","为什么拉屎会出血","为什么拉屎会出血呢","未添加",5,1,0.76,0.76,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","28为什么拉屎会出血","为什么拉屎会出血","为什么大便会出血","已添加",2,1,1.09,1.09,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","19大便为什么会流血","大便有血是为什么","拉屎有血什么原因","未添加",4,1,0.54,0.54,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","7便血什么症状","大便出血什么症状","大便出血什么症状","已添加",2,1,0.84,0.84,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","为什么上厕所有血","为什么上厕所时会出血","为什么上厕所时会有血","已添加",1,1,0.59,0.59,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","为什么大便出血","为什么大便拉出血","便带血","已添加",1,1,0.72,0.72,0,0
"远大肛肠医院03","2019-09-03","010<便血>便血(问句-症状)","上火会便血吗","上火会导致大便出血吗","上火,便血","未添加",1,1,0.92,0.92,0,0
"远大肛肠医院03","2019-09-03","011<便血>大号/拉屎出血","31拉屎出血(怎么回事)","拉屎带血怎么回事","大便带血啥原因","未添加",1,1,0.67,0.67,0,0
"远大肛肠医院03","2019-09-03","011<便血>大号/拉屎出血","34拉屎出血是什么原因","拉屎拉出血是什么原因","拉屎拉出血怎么回事","已添加",12,1,1.02,1.02,0,0
"远大肛肠医院03","2019-09-03","017<肛门>(屁眼)","01(屁眼)带词(杂)怎么回事","大便时肛门疼痛是怎么回事","大便后肛门疼痛是怎么回事","未添加",3,1,0.67,0.67,0,0
"远大肛肠医院03","2019-09-03","014<肛门>(肛门口)","K-1肛门长个(泡)","屁眼里起泡怎么办","拉屎太用力肛门起泡","未添加",1,1,0.38,0.38,0,0
"远大肛肠医院03","2019-09-03","014<肛门>(肛门口)","3肛门长疙瘩","肛门肉疙瘩","肛门有个软软的肉疙瘩","未添加",1,1,1.21,1.21,0,0
"远大肛肠医院03","2019-09-03","014<肛门>(肛门口)","3肛门长疙瘩","肛门肉疙瘩","肛门外有个小肉疙瘩","已添加",2,1,1.21,1.21,0,0
"远大肛肠医院03","2019-09-03","003<便血>便血-新加","大便有血(纸上)","大便 纸上有血","擦屁股的时候纸上有血","已添加",1,1,0.87,0.87,0,0
"远大肛肠医院03","2019-09-03","003<便血>便血-新加","大便出血(什么病)","大便出血是啥征兆","便后出血","已添加",1,1,0.92,0.92,0,0
"远大肛肠医院03","2019-09-03","003<便血>便血-新加","大便出血(什么症状)","大便出血有什么症状","大便出血没有疼痛感是什么原因","未添加",1,1,0.81,0.81,0,0
"远大肛肠医院03","2019-09-03","003<便血>便血-新加","大便出血(短词)","大便拉红血","拉屎拉出血是怎么回事","已添加",1,1,0.57,0.57,0,0
"远大肛肠医院03","2019-09-03","003<便血>便血-新加","大便出血(短词)","大便有点血","大便有血","已添加",9,1,0.91,0.91,0,0
"远大肛肠医院03","2019-09-03","003<便血>便血-新加","大便出血(短词)","大便有点血","大便带血","已添加",11,2,1.11,0.56,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","84大便出血(5字)","大便出血了","拉屎出血了","未添加",2,1,0.76,0.76,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","74大便出鲜血","大便出鲜红色的血","便血鲜红色","已添加",1,1,0.94,0.94,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","64大便有血","大便有一点血丝","大便上有血丝怎么回事","已添加",1,1,0.71,0.71,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","64大便有血","大便有一点血丝","一天大便三四次偶尔带有血丝","未添加",1,1,0.81,0.81,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","62大便有血(纸上)","大便后纸上有血","每次上大便的时候纸巾上就有一点血","未添加",1,1,0.74,0.74,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","62大便有血(纸上)","大便擦纸上有血","拉大便擦屁股有点血","未添加",1,1,0.72,0.72,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","99大便带血(浓,稀)","拉稀有血","拉稀带血","已添加",3,1,0.91,0.91,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","83大便出血 无痛","大便滴鲜血","拉屎滴鲜血","已添加",1,1,0.62,0.62,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","101大便带血回事9字","拉血便是怎么回事","血便怎么办","已添加",1,1,0.93,0.93,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","15大便带血(粘液)","大便有粘液带血","大便不带血但纸上带血","已添加",1,1,0.64,0.64,0,0
"远大肛肠医院03","2019-09-03","001<便血>便血-短语","15大便带血(粘液)","大便有粘液带血","大便带血丝是怎么回事","已添加",1,1,1.17,1.17,0,0
"远大肛肠医院03","2019-09-03","002<便血>便血-短语(杂)","便血(严重吗)","大便出血的危害","排便出血是怎么回事","已添加",1,1,1.05,1.05,0,0
"远大肛肠医院03","2019-09-03","002<便血>便血-短语(杂)","大便出血(检查)","便血要不要做肠镜","6种症状需做肠镜检查","未添加",27,2,1.25,0.63,0,0
